container_id,trade,cargo_category,cargo_type,terminal,month,day_of_week,is_weekend,is_holiday,is_monsoon,customs_exam,vessel_queue,dwell_hours
TUTU6837370,Import,Timber,Dry,PSA_SICAL,1,4,0,0,0,0,0.872,79.6
TUTU5133497,Export,Seafood,Reefer,DBGT,10,4,0,0,1,0,0.812,22.2
TUTU6216981,Import,EdibleOil,LiquidBulk,DBGT,9,0,0,0,0,0,0.808,80.5
TUTU2809357,Export,Salt,Dry,DBGT,8,0,0,0,0,0,0.872,48.4
TUTU1254630,Import,Coal,Dry,PSA_SICAL,11,3,0,0,1,0,0.76,89.9
TUTU2164297,Import,Coal,Dry,PSA_SICAL,11,6,1,0,1,0,0.793,93.6
TUTU8437694,Export,Granite,Dry,DBGT,3,1,0,0,0,0,0.799,44.3
TUTU7470630,Import,Machinery,ODC,PSA_SICAL,7,3,0,0,0,0,0.873,87.5
TUTU8335402,Export,Granite,Dry,DBGT,5,2,0,0,0,0,0.794,44.8
TUTU3020180,Export,Salt,Dry,PSA_SICAL,3,2,0,0,0,0,0.864,44.9
TUTU1182350,Import,Machinery,ODC,PSA_SICAL,1,0,0,0,0,1,0.802,102.6
TUTU4581408,Export,Seafood,Reefer,PSA_SICAL,3,0,0,0,0,0,0.743,22.8
TUTU9831487,Export,Seafood,Reefer,DBGT,2,6,1,0,0,0,0.774,33.2
TUTU6336505,Import,Machinery,ODC,DBGT,2,2,0,0,0,1,0.824,113.4
TUTU7339571,Import,Electronics,Dry,DBGT,1,4,0,0,0,0,0.869,79.6
TUTU3298143,Import,Coal,Dry,PSA_SICAL,4,4,0,0,0,1,0.803,96.7
TUTU7275539,Import,Timber,Dry,PSA_SICAL,9,2,0,0,0,0,0.823,65.7
TUTU7699483,Export,Seafood,Reefer,PSA_SICAL,11,1,0,1,1,0,0.793,53.8
TUTU9619239,Export,Textiles,Dry,DBGT,6,0,0,0,0,1,0.827,73.8
TUTU2017748,Export,Seafood,Reefer,DBGT,7,0,0,0,0,0,0.787,24.4
TUTU3551189,Export,Granite,Dry,PSA_SICAL,4,5,1,0,0,0,0.8,48.5
TUTU7462892,Export,Textiles,Dry,DBGT,3,4,0,0,0,0,0.708,51.2
TUTU1546364,Export,Seafood,Reefer,DBGT,8,3,0,0,0,1,0.788,54.0
TUTU5206221,Export,Salt,Dry,DBGT,1,3,0,0,0,0,0.879,47.9
TUTU7969759,Import,Coal,Dry,PSA_SICAL,3,2,0,0,0,1,0.821,103.4
TUTU4155002,Import,Chemicals,Hazardous,PSA_SICAL,7,1,0,0,0,0,0.858,87.3
TUTU3827393,Export,Salt,Dry,DBGT,9,1,0,0,0,0,0.757,37.2
TUTU9081112,Export,Seafood,Reefer,DBGT,5,1,0,0,0,0,0.818,23.1
TUTU5026456,Import,Chemicals,Hazardous,PSA_SICAL,5,3,0,0,0,0,0.814,95.0
TUTU5539098,Import,Coal,Dry,PSA_SICAL,10,4,0,0,1,0,0.891,113.3
TUTU3200282,Import,Machinery,ODC,PSA_SICAL,4,0,0,0,0,0,0.782,88.8
TUTU6479269,Export,Seafood,Reefer,DBGT,7,6,1,0,0,0,0.807,19.5
TUTU7710303,Export,Seafood,Reefer,DBGT,3,0,0,0,0,0,0.869,30.5
TUTU9244524,Import,EdibleOil,LiquidBulk,PSA_SICAL,7,1,0,0,0,0,0.84,78.6
TUTU7394223,Export,Seafood,Reefer,DBGT,12,6,1,0,1,0,0.815,30.8
TUTU3716139,Export,Electronics,Dry,DBGT,8,1,0,0,0,0,0.883,50.3
TUTU3477865,Import,Timber,Dry,PSA_SICAL,12,1,0,0,1,0,0.891,97.1
TUTU9495523,Export,Sugar,Dry,PSA_SICAL,7,5,1,0,0,0,0.804,46.0
TUTU4652178,Import,Coal,Dry,PSA_SICAL,1,5,1,0,0,0,0.924,96.6
TUTU8725909,Import,Chemicals,Hazardous,PSA_SICAL,8,1,0,0,0,1,0.757,106.5
TUTU1699016,Export,Seafood,Reefer,DBGT,11,0,0,0,1,0,0.775,28.0
TUTU2697040,Import,Coal,Dry,DBGT,8,0,0,0,0,0,0.787,72.4
TUTU8434273,Import,Coal,Dry,PSA_SICAL,2,6,1,0,0,1,0.858,109.2
TUTU7543097,Export,Seafood,Reefer,PSA_SICAL,3,6,1,0,0,1,0.787,47.8
TUTU8314821,Import,Electronics,Dry,PSA_SICAL,10,2,0,0,1,1,0.848,124.8
TUTU4750336,Import,Seafood,Reefer,PSA_SICAL,12,5,1,1,1,1,0.764,128.8
TUTU5852715,Import,Electronics,Dry,PSA_SICAL,9,1,0,0,0,0,0.833,67.4
TUTU2251045,Import,Chemicals,Hazardous,PSA_SICAL,10,1,0,0,1,0,0.813,99.0
TUTU6918116,Export,Salt,Dry,DBGT,5,0,0,0,0,1,0.848,72.6
TUTU3699323,Import,Seafood,Reefer,PSA_SICAL,11,5,1,0,1,0,0.869,78.2
TUTU2754294,Import,Electronics,Dry,DBGT,5,1,0,0,0,1,0.745,92.3
TUTU1645993,Export,Sugar,Dry,PSA_SICAL,1,2,0,0,0,0,0.779,34.7
TUTU2278747,Export,Electronics,Dry,DBGT,4,4,0,0,0,0,0.791,37.0
TUTU1302489,Export,Sugar,Dry,PSA_SICAL,4,3,0,0,0,1,0.822,75.0
TUTU9610335,Export,Granite,Dry,PSA_SICAL,6,2,0,0,0,0,0.87,54.9
TUTU9482582,Export,Seafood,Reefer,DBGT,6,0,0,0,0,0,0.755,16.2
TUTU2732034,Export,Salt,Dry,PSA_SICAL,4,0,0,0,0,0,0.875,53.5
TUTU3801007,Export,Seafood,Reefer,DBGT,9,5,1,1,0,0,0.778,51.3
TUTU2686122,Export,Textiles,Dry,PSA_SICAL,11,3,0,0,1,0,0.837,65.0
TUTU3631043,Export,Machinery,ODC,DBGT,5,5,1,0,0,0,0.84,59.9
TUTU2801493,Import,Chemicals,Hazardous,PSA_SICAL,2,4,0,0,0,0,0.724,82.3
TUTU5325481,Export,Salt,Dry,PSA_SICAL,6,6,1,0,0,0,0.783,37.6
TUTU1108437,Export,Granite,Dry,PSA_SICAL,8,4,0,0,0,1,0.848,83.2
TUTU1091164,Export,Granite,Dry,DBGT,2,4,0,0,0,0,0.869,56.5
TUTU3165597,Import,Coal,Dry,PSA_SICAL,7,4,0,0,0,0,0.811,77.1
TUTU9342372,Export,Sugar,Dry,DBGT,12,6,1,0,1,1,0.828,95.9
TUTU9978492,Export,Machinery,ODC,PSA_SICAL,1,6,1,0,0,0,0.818,54.9
TUTU3695612,Export,Seafood,Reefer,DBGT,2,3,0,0,0,0,0.858,33.9
TUTU7545404,Export,Sugar,Dry,PSA_SICAL,2,2,0,0,0,0,0.823,45.8
TUTU3231114,Import,Seafood,Reefer,PSA_SICAL,7,3,0,0,0,0,0.828,42.0
TUTU9443078,Export,Seafood,Reefer,PSA_SICAL,1,0,0,0,0,0,0.835,25.5
TUTU1008932,Import,Electronics,Dry,DBGT,10,4,0,0,1,0,0.772,76.5
TUTU5348674,Import,Machinery,ODC,DBGT,6,5,1,1,0,0,0.795,99.9
TUTU5024129,Import,Machinery,ODC,PSA_SICAL,4,3,0,0,0,0,0.807,73.7
TUTU3750201,Import,Electronics,Dry,PSA_SICAL,4,3,0,0,0,0,0.855,68.8
TUTU6294416,Export,Granite,Dry,DBGT,9,2,0,1,0,0,0.826,65.6
TUTU7685005,Import,Machinery,ODC,PSA_SICAL,5,5,1,0,0,0,0.814,80.2
TUTU3502666,Import,Chemicals,Hazardous,DBGT,6,3,0,0,0,0,0.89,94.6
TUTU9922087,Import,Coal,Dry,DBGT,1,3,0,0,0,0,0.919,91.7
TUTU8538554,Export,Seafood,Reefer,PSA_SICAL,6,2,0,0,0,1,0.741,61.2
TUTU2232091,Import,Timber,Dry,DBGT,9,4,0,0,0,0,0.859,72.8
TUTU9978830,Export,Granite,Dry,DBGT,4,6,1,0,0,0,0.867,56.1
TUTU8994506,Export,Textiles,Dry,PSA_SICAL,12,3,0,0,1,0,0.877,61.8
TUTU8746599,Import,EdibleOil,LiquidBulk,PSA_SICAL,3,5,1,0,0,0,0.824,74.3
TUTU6637659,Export,Granite,Dry,DBGT,8,2,0,0,0,0,0.874,57.8
TUTU8206415,Import,Seafood,Reefer,DBGT,5,6,1,0,0,0,0.842,53.9
TUTU3380108,Import,Coal,Dry,DBGT,4,0,0,0,0,0,0.838,78.6
TUTU9419956,Export,Seafood,Reefer,PSA_SICAL,2,3,0,1,0,1,0.774,73.5
TUTU5560360,Export,Salt,Dry,PSA_SICAL,1,6,1,0,0,0,0.838,42.0
TUTU8519616,Export,Granite,Dry,DBGT,8,1,0,0,0,0,0.84,47.2
TUTU5541393,Export,Electronics,Dry,PSA_SICAL,7,4,0,0,0,0,0.872,55.0
TUTU8342499,Export,Seafood,Reefer,DBGT,7,0,0,0,0,1,0.757,56.9
TUTU5820732,Import,Timber,Dry,PSA_SICAL,12,1,0,0,1,0,0.859,93.8
TUTU9010131,Export,Machinery,ODC,PSA_SICAL,1,3,0,0,0,0,0.923,73.9
TUTU3681631,Import,Timber,Dry,DBGT,11,4,0,0,1,0,0.818,96.5
TUTU2539031,Export,Sugar,Dry,PSA_SICAL,4,0,0,0,0,0,0.868,46.6
TUTU6333431,Import,Machinery,ODC,PSA_SICAL,9,0,0,0,0,1,0.818,104.9
TUTU8950106,Export,Granite,Dry,DBGT,1,5,1,0,0,0,0.785,42.5
TUTU4431793,Import,Machinery,ODC,DBGT,11,5,1,0,1,0,0.822,113.7
TUTU5276865,Import,Seafood,Reefer,DBGT,9,4,0,0,0,0,0.807,44.1
TUTU7568895,Import,Timber,Dry,DBGT,7,4,0,0,0,0,0.746,64.7
TUTU8162154,Export,Sugar,Dry,PSA_SICAL,12,6,1,0,1,0,0.837,70.6
TUTU6679718,Import,Timber,Dry,PSA_SICAL,11,6,1,0,1,0,0.812,90.8
TUTU3503320,Export,Seafood,Reefer,DBGT,6,1,0,0,0,1,0.752,47.0
TUTU6954576,Export,Textiles,Dry,DBGT,11,3,0,0,1,0,0.798,50.6
TUTU7340123,Import,Machinery,ODC,DBGT,10,3,0,0,1,0,0.754,91.4
TUTU1083982,Export,Salt,Dry,PSA_SICAL,9,6,1,0,0,1,0.783,70.1
TUTU6877809,Export,Salt,Dry,PSA_SICAL,1,0,0,0,0,0,0.813,35.9
TUTU8564991,Export,Seafood,Reefer,DBGT,4,0,0,0,0,0,0.855,33.9
TUTU4877963,Import,Coal,Dry,PSA_SICAL,2,5,1,0,0,0,0.855,86.2
TUTU6524389,Import,Electronics,Dry,PSA_SICAL,7,0,0,0,0,0,0.741,55.7
TUTU5231639,Import,Machinery,ODC,DBGT,6,3,0,0,0,0,0.806,74.4
TUTU1659264,Import,Electronics,Dry,PSA_SICAL,7,4,0,0,0,0,0.756,55.6
TUTU4300687,Export,Seafood,Reefer,PSA_SICAL,4,6,1,0,0,0,0.842,34.8
TUTU2488688,Export,Granite,Dry,DBGT,10,0,0,0,1,0,0.775,51.9
TUTU2833203,Export,Granite,Dry,DBGT,8,5,1,0,0,1,0.804,82.5
TUTU8473893,Export,Granite,Dry,PSA_SICAL,5,5,1,0,0,0,0.811,49.9
TUTU6969836,Export,Seafood,Reefer,DBGT,12,5,1,0,1,0,0.689,27.8
TUTU5747278,Export,Seafood,Reefer,PSA_SICAL,6,1,0,0,0,0,0.877,33.7
TUTU5270770,Import,Machinery,ODC,PSA_SICAL,7,0,0,0,0,0,0.804,78.4
TUTU7725036,Import,Machinery,ODC,DBGT,6,1,0,0,0,0,0.781,75.1
TUTU5782853,Export,Machinery,ODC,PSA_SICAL,10,4,0,0,1,0,0.913,80.3
TUTU3897683,Import,Machinery,ODC,PSA_SICAL,10,0,0,0,1,0,0.752,94.1
TUTU3657947,Export,Machinery,ODC,DBGT,3,5,1,0,0,0,0.761,48.3
TUTU4022982,Import,Seafood,Reefer,PSA_SICAL,9,0,0,0,0,0,0.769,38.6
TUTU4888813,Export,Seafood,Reefer,PSA_SICAL,2,1,0,0,0,0,0.796,21.3
TUTU1080630,Export,Seafood,Reefer,PSA_SICAL,8,0,0,0,0,0,0.784,16.2
TUTU5200775,Export,Seafood,Reefer,DBGT,5,0,0,0,0,0,0.836,29.3
TUTU4717357,Export,Seafood,Reefer,PSA_SICAL,9,0,0,0,0,0,0.768,26.7
TUTU5457705,Export,Seafood,Reefer,DBGT,3,0,0,0,0,1,0.831,56.8
TUTU4745100,Export,Salt,Dry,PSA_SICAL,4,3,0,0,0,0,0.749,33.7
TUTU9522029,Import,Chemicals,Hazardous,PSA_SICAL,4,1,0,0,0,0,0.843,93.4
TUTU5648214,Import,Electronics,Dry,DBGT,10,0,0,0,1,0,0.817,74.0
TUTU5325038,Export,Machinery,ODC,PSA_SICAL,10,5,1,0,1,0,0.869,83.8
TUTU5373095,Import,Electronics,Dry,PSA_SICAL,6,3,0,0,0,0,0.797,57.6
TUTU6275232,Import,Coal,Dry,PSA_SICAL,12,3,0,0,1,0,0.905,108.6
TUTU9388338,Export,Salt,Dry,PSA_SICAL,8,2,0,0,0,1,0.802,63.9
TUTU7563440,Export,Seafood,Reefer,DBGT,6,2,0,0,0,0,0.805,23.3
TUTU4006902,Export,Seafood,Reefer,PSA_SICAL,9,5,1,0,0,0,0.865,50.9
TUTU6928830,Import,Timber,Dry,DBGT,9,4,0,0,0,0,0.833,81.3
TUTU4187979,Import,Machinery,ODC,PSA_SICAL,4,2,0,0,0,0,0.83,75.7
TUTU9559402,Export,Granite,Dry,PSA_SICAL,11,4,0,0,1,0,0.759,54.6
TUTU2123871,Export,Textiles,Dry,PSA_SICAL,7,6,1,0,0,0,0.811,46.1
TUTU8161376,Import,Chemicals,Hazardous,PSA_SICAL,7,1,0,0,0,0,0.823,81.8
TUTU1480603,Export,Sugar,Dry,PSA_SICAL,10,3,0,0,1,0,0.863,60.8
TUTU5058322,Import,Coal,Dry,PSA_SICAL,1,4,0,0,0,0,0.779,69.7
TUTU7428145,Export,Seafood,Reefer,DBGT,12,2,0,0,1,0,0.779,22.0
TUTU9872677,Import,Electronics,Dry,DBGT,10,3,0,0,1,0,0.819,74.7
TUTU6464192,Import,EdibleOil,LiquidBulk,PSA_SICAL,8,0,0,0,0,1,0.848,112.8
TUTU2057317,Export,Salt,Dry,PSA_SICAL,11,6,1,0,1,1,0.802,88.0
TUTU1594134,Import,Chemicals,Hazardous,PSA_SICAL,11,5,1,0,1,1,0.847,152.8
TUTU2669717,Export,Salt,Dry,DBGT,6,0,0,0,0,1,0.838,72.5
TUTU7211014,Export,Seafood,Reefer,PSA_SICAL,10,1,0,0,1,0,0.837,27.3
TUTU1604464,Import,Chemicals,Hazardous,DBGT,1,4,0,0,0,0,0.809,78.4
TUTU3470191,Import,Machinery,ODC,DBGT,6,3,0,0,0,0,0.8,75.5
TUTU5776807,Export,Seafood,Reefer,PSA_SICAL,5,3,0,0,0,1,0.753,52.2
TUTU1246251,Import,EdibleOil,LiquidBulk,PSA_SICAL,6,1,0,0,0,0,0.845,82.6
TUTU8262305,Import,Machinery,ODC,PSA_SICAL,10,0,0,0,1,0,0.837,98.0
TUTU6209062,Import,Coal,Dry,DBGT,12,2,0,0,1,1,0.84,132.6
TUTU1587495,Import,Coal,Dry,DBGT,12,1,0,0,1,0,0.834,89.9
TUTU2616491,Export,Sugar,Dry,PSA_SICAL,10,3,0,0,1,0,0.807,52.2
TUTU5683196,Import,Electronics,Dry,DBGT,5,0,0,0,0,0,0.823,69.8
TUTU3899145,Import,EdibleOil,LiquidBulk,DBGT,10,2,0,0,1,0,0.76,92.9
TUTU9283260,Import,EdibleOil,LiquidBulk,PSA_SICAL,1,1,0,0,0,0,0.89,90.7
TUTU4090651,Export,Seafood,Reefer,PSA_SICAL,10,3,0,0,1,1,0.764,59.6
TUTU5676273,Import,EdibleOil,LiquidBulk,PSA_SICAL,12,5,1,0,1,0,0.807,94.9
TUTU9950571,Import,Seafood,Reefer,PSA_SICAL,7,2,0,0,0,0,0.802,47.5
TUTU6298936,Export,Granite,Dry,PSA_SICAL,9,5,1,0,0,0,0.878,57.1
TUTU2953191,Import,Coal,Dry,PSA_SICAL,6,5,1,0,0,0,0.808,71.5
TUTU3729237,Import,Seafood,Reefer,PSA_SICAL,6,3,0,0,0,0,0.786,43.6
TUTU5584865,Import,Timber,Dry,PSA_SICAL,7,3,0,0,0,0,0.807,76.3
TUTU6359898,Export,Granite,Dry,DBGT,1,6,1,0,0,0,0.833,52.6
TUTU6793806,Import,Coal,Dry,PSA_SICAL,8,1,0,0,0,0,0.819,75.9
TUTU6329863,Import,Timber,Dry,PSA_SICAL,3,2,0,0,0,0,0.773,70.8
TUTU5114763,Import,EdibleOil,LiquidBulk,DBGT,2,2,0,0,0,0,0.871,82.2
TUTU9207887,Export,Machinery,ODC,PSA_SICAL,1,4,0,0,0,0,0.796,53.4
TUTU7341624,Import,Seafood,Reefer,PSA_SICAL,8,4,0,0,0,0,0.824,43.4
TUTU3944537,Export,Granite,Dry,PSA_SICAL,10,2,0,0,1,1,0.802,86.5
TUTU6818510,Export,Machinery,ODC,PSA_SICAL,12,1,0,0,1,1,0.791,114.0
TUTU6723272,Import,Machinery,ODC,DBGT,10,6,1,0,1,0,0.836,107.1
TUTU1215137,Export,Salt,Dry,PSA_SICAL,12,3,0,0,1,0,0.829,46.6
TUTU1169664,Import,Chemicals,Hazardous,PSA_SICAL,6,3,0,0,0,0,0.818,79.0
TUTU6815298,Export,Textiles,Dry,DBGT,2,2,0,0,0,0,0.735,39.5
TUTU3207392,Export,Textiles,Dry,DBGT,6,6,1,0,0,0,0.888,65.7
TUTU2029786,Import,Chemicals,Hazardous,PSA_SICAL,11,1,0,0,1,0,0.811,100.7
TUTU2272881,Import,EdibleOil,LiquidBulk,PSA_SICAL,2,4,0,0,0,1,0.861,110.2
TUTU4104973,Export,Electronics,Dry,PSA_SICAL,3,1,0,0,0,0,0.841,52.4
TUTU7516964,Import,Chemicals,Hazardous,DBGT,4,3,0,1,0,0,0.789,98.2
TUTU7335024,Export,Sugar,Dry,PSA_SICAL,12,5,1,0,1,0,0.847,64.6
TUTU8392366,Import,Coal,Dry,PSA_SICAL,5,2,0,0,0,0,0.846,76.6
TUTU9739393,Import,Chemicals,Hazardous,DBGT,7,5,1,0,0,0,0.823,93.4
TUTU9802383,Export,Seafood,Reefer,PSA_SICAL,9,0,0,0,0,0,0.836,25.0
TUTU4877227,Import,Electronics,Dry,PSA_SICAL,5,4,0,0,0,0,0.86,79.2
TUTU3908153,Import,Machinery,ODC,PSA_SICAL,4,5,1,0,0,1,0.783,112.9
TUTU4292086,Import,Electronics,Dry,DBGT,12,6,1,0,1,0,0.767,77.4
TUTU3441466,Export,Granite,Dry,PSA_SICAL,4,3,0,0,0,1,0.865,93.7
TUTU8638931,Export,Seafood,Reefer,DBGT,1,3,0,0,0,0,0.855,30.9
TUTU2136172,Import,EdibleOil,LiquidBulk,DBGT,6,3,0,0,0,0,0.827,81.3
TUTU4525542,Export,Sugar,Dry,PSA_SICAL,10,6,1,0,1,1,0.843,99.8
TUTU3758323,Export,Seafood,Reefer,DBGT,11,3,0,0,1,0,0.826,28.9
TUTU7964111,Export,Machinery,ODC,DBGT,9,6,1,0,0,0,0.836,67.3
TUTU7543140,Export,Seafood,Reefer,DBGT,9,2,0,0,0,0,0.827,23.9
TUTU4949374,Import,Seafood,Reefer,PSA_SICAL,12,3,0,0,1,0,0.862,64.3
TUTU3213348,Export,Textiles,Dry,PSA_SICAL,3,3,0,0,0,0,0.879,57.4
TUTU3253589,Export,Seafood,Reefer,DBGT,6,3,0,0,0,0,0.885,33.9
TUTU3848140,Import,Machinery,ODC,PSA_SICAL,4,1,0,0,0,0,0.77,76.4
TUTU5730548,Export,Seafood,Reefer,DBGT,4,4,0,0,0,0,0.793,17.8
TUTU1997239,Import,EdibleOil,LiquidBulk,PSA_SICAL,6,6,1,0,0,0,0.663,78.8
TUTU7088080,Export,Electronics,Dry,PSA_SICAL,5,0,0,0,0,0,0.778,35.7
TUTU2929108,Import,Electronics,Dry,PSA_SICAL,4,5,1,0,0,0,0.816,67.1
TUTU4580239,Export,Granite,Dry,PSA_SICAL,6,0,0,0,0,0,0.946,74.7
TUTU7746365,Import,Timber,Dry,PSA_SICAL,12,4,0,0,1,0,0.828,94.9
TUTU3847255,Export,Seafood,Reefer,DBGT,12,1,0,0,1,0,0.789,21.6
TUTU4677406,Import,Chemicals,Hazardous,PSA_SICAL,6,0,0,0,0,0,0.833,83.6
TUTU5259027,Import,Machinery,ODC,PSA_SICAL,1,0,0,0,0,0,0.796,75.0
TUTU4619521,Import,Machinery,ODC,DBGT,8,2,0,0,0,0,0.792,71.4
TUTU4949308,Import,Chemicals,Hazardous,PSA_SICAL,3,2,0,0,0,1,0.683,107.8
TUTU4553567,Export,Granite,Dry,DBGT,6,1,0,0,0,1,0.812,88.1
TUTU8269023,Import,EdibleOil,LiquidBulk,PSA_SICAL,4,0,0,0,0,0,0.818,74.8
TUTU7976721,Import,Timber,Dry,PSA_SICAL,7,6,1,0,0,1,0.733,100.9
TUTU8999722,Export,Seafood,Reefer,PSA_SICAL,7,4,0,0,0,0,0.771,20.7
TUTU6423979,Export,Salt,Dry,DBGT,5,5,1,0,0,0,0.745,43.0
TUTU6604562,Import,Timber,Dry,DBGT,12,1,0,0,1,0,0.777,83.1
TUTU3596433,Import,Machinery,ODC,DBGT,11,4,0,0,1,0,0.754,105.3
TUTU6277495,Import,Coal,Dry,DBGT,10,0,0,0,1,0,0.776,92.3
TUTU2448526,Export,Granite,Dry,PSA_SICAL,12,4,0,0,1,0,0.797,63.7
TUTU8895610,Import,Timber,Dry,PSA_SICAL,7,5,1,0,0,0,0.818,65.4
TUTU8725083,Import,Coal,Dry,DBGT,9,2,0,0,0,0,0.791,68.0
TUTU4892177,Import,Electronics,Dry,PSA_SICAL,8,4,0,0,0,0,0.766,55.9
TUTU7431760,Export,Granite,Dry,PSA_SICAL,11,4,0,0,1,1,0.743,91.0
TUTU4691025,Export,Granite,Dry,PSA_SICAL,7,0,0,0,0,0,0.81,39.4
TUTU8306932,Export,Seafood,Reefer,PSA_SICAL,5,5,1,0,0,0,0.85,32.5
TUTU6954176,Export,Salt,Dry,PSA_SICAL,7,1,0,0,0,1,0.761,62.4
TUTU5240341,Export,Seafood,Reefer,PSA_SICAL,8,6,1,0,0,0,0.793,24.9
TUTU9707961,Export,Granite,Dry,PSA_SICAL,8,5,1,0,0,0,0.879,57.1
TUTU5558902,Export,Seafood,Reefer,PSA_SICAL,9,5,1,0,0,0,0.798,27.8
TUTU1611344,Import,Electronics,Dry,PSA_SICAL,4,4,0,0,0,0,0.794,57.6
TUTU2783540,Export,Salt,Dry,DBGT,1,1,0,0,0,0,0.834,41.0
TUTU9037298,Export,Granite,Dry,DBGT,6,1,0,0,0,0,0.836,53.4
TUTU8351379,Import,Coal,Dry,PSA_SICAL,6,3,0,0,0,0,0.736,67.2
TUTU4393373,Export,Granite,Dry,DBGT,6,1,0,0,0,0,0.889,58.0
TUTU5551602,Export,Granite,Dry,PSA_SICAL,4,6,1,0,0,0,0.824,52.0
TUTU8472679,Export,Salt,Dry,PSA_SICAL,6,2,0,0,0,0,0.826,37.6
TUTU4093005,Export,Textiles,Dry,PSA_SICAL,4,5,1,0,0,0,0.789,48.1
TUTU6179571,Import,Electronics,Dry,DBGT,10,2,0,1,1,0,0.748,105.7
TUTU6509348,Import,Coal,Dry,PSA_SICAL,7,2,0,0,0,0,0.841,76.3
TUTU2113276,Export,Salt,Dry,PSA_SICAL,9,4,0,0,0,0,0.841,39.4
TUTU3696821,Import,Seafood,Reefer,PSA_SICAL,3,1,0,0,0,0,0.904,59.3
TUTU7975314,Export,Textiles,Dry,DBGT,9,4,0,0,0,0,0.8,38.6
TUTU6925900,Import,Timber,Dry,PSA_SICAL,6,0,0,0,0,0,0.883,85.5
TUTU5511766,Import,Machinery,ODC,PSA_SICAL,1,2,0,0,0,0,0.779,69.5
TUTU3986313,Import,Coal,Dry,DBGT,5,6,1,0,0,0,0.841,84.0
TUTU2119968,Export,Seafood,Reefer,PSA_SICAL,1,3,0,0,0,0,0.822,27.4
TUTU9054260,Export,Salt,Dry,DBGT,11,3,0,0,1,0,0.881,58.8
TUTU4335907,Import,Machinery,ODC,PSA_SICAL,4,2,0,0,0,0,0.862,82.4
TUTU9368959,Export,Seafood,Reefer,PSA_SICAL,3,2,0,0,0,1,0.748,51.2
TUTU4911793,Export,Granite,Dry,PSA_SICAL,3,2,0,0,0,0,0.936,63.5
TUTU2238712,Export,Granite,Dry,PSA_SICAL,2,6,1,1,0,0,0.801,74.9
TUTU1986075,Export,Sugar,Dry,PSA_SICAL,8,4,0,0,0,1,0.86,76.6
TUTU6877571,Export,Granite,Dry,PSA_SICAL,4,6,1,0,0,0,0.844,55.2
TUTU3971879,Export,Textiles,Dry,PSA_SICAL,6,5,1,0,0,0,0.804,44.3
TUTU4316213,Export,Machinery,ODC,DBGT,8,5,1,0,0,0,0.826,58.7
TUTU7848998,Import,EdibleOil,LiquidBulk,PSA_SICAL,11,6,1,0,1,0,0.853,100.8
TUTU4405383,Export,Electronics,Dry,DBGT,12,1,0,0,1,1,0.775,81.4
TUTU8502465,Export,Granite,Dry,PSA_SICAL,7,6,1,0,0,0,0.772,43.5
TUTU7533653,Import,Electronics,Dry,DBGT,2,5,1,0,0,1,0.97,123.1
TUTU7875039,Export,Seafood,Reefer,PSA_SICAL,12,2,0,0,1,0,0.846,34.1
TUTU8774423,Export,Salt,Dry,PSA_SICAL,4,5,1,0,0,1,0.796,71.0
TUTU3423964,Export,Textiles,Dry,PSA_SICAL,4,5,1,0,0,1,0.839,81.5
TUTU1381055,Export,Granite,Dry,PSA_SICAL,10,4,0,0,1,0,0.866,70.8
TUTU3949566,Import,Coal,Dry,DBGT,6,6,1,0,0,0,0.804,75.1
TUTU6801447,Export,Textiles,Dry,DBGT,6,2,0,0,0,1,0.811,69.8
TUTU3677517,Import,EdibleOil,LiquidBulk,PSA_SICAL,1,2,0,0,0,0,0.873,82.5
TUTU8461343,Import,Coal,Dry,DBGT,4,4,0,0,0,0,0.758,70.9
TUTU6553299,Export,Seafood,Reefer,PSA_SICAL,5,3,0,0,0,0,0.745,23.2
TUTU7190532,Export,Granite,Dry,PSA_SICAL,5,2,0,0,0,0,0.826,45.3
TUTU7306138,Import,Timber,Dry,PSA_SICAL,2,1,0,0,0,0,0.839,70.7
TUTU9639480,Export,Seafood,Reefer,PSA_SICAL,9,0,0,0,0,0,0.893,36.6
TUTU3851856,Import,Electronics,Dry,DBGT,12,6,1,0,1,0,0.896,98.5
TUTU8469879,Import,Coal,Dry,PSA_SICAL,6,3,0,0,0,0,0.819,76.6
TUTU5622622,Import,Seafood,Reefer,PSA_SICAL,6,1,0,0,0,0,0.778,50.6
TUTU5773595,Export,Electronics,Dry,PSA_SICAL,9,4,0,0,0,0,0.904,53.8
TUTU6808181,Export,Sugar,Dry,PSA_SICAL,4,0,0,0,0,0,0.826,42.4
TUTU7146051,Import,Coal,Dry,PSA_SICAL,1,6,1,0,0,0,0.87,90.8
TUTU5508604,Export,Granite,Dry,DBGT,12,2,0,0,1,0,0.795,63.2
TUTU3910772,Import,Timber,Dry,DBGT,4,5,1,0,0,0,0.858,76.3
TUTU2430731,Export,Salt,Dry,PSA_SICAL,8,0,0,0,0,0,0.804,41.3
TUTU5212767,Export,Salt,Dry,DBGT,8,0,0,0,0,1,0.807,66.3
TUTU7568215,Import,Machinery,ODC,PSA_SICAL,4,1,0,0,0,0,0.851,88.8
TUTU4120772,Import,Machinery,ODC,PSA_SICAL,5,5,1,0,0,0,0.878,91.4
TUTU2209544,Import,Electronics,Dry,PSA_SICAL,1,4,0,0,0,0,0.888,78.4
